,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
Variables,All Items,Food,Food Excl Food Servicing Services,Bread & Cereals,Meat,Fish & Seafood,"Milk, Cheese & Eggs",Oils & Fats,Fruits,Vegetables,"Sugar, Preserves & Confectionery",Non-alcoholic Beverages,Other Food,Food Servicing Services,Restaurant Food,Fast Food,Hawker Food (Incl. Food Courts),Catered Food,Clothing & Footwear,Housing & Utilities,Accommodation,Fuel & Utilities,Household Durables And Services,Household Durables,Household Services & Supplies,Health Care,"Medical Products, Appliances & Equipment",Medical & Dental Treatment,Transport,Private Road Transport,Public Road Transport,Other Travel & Transport,Communication,Recreation & Culture,Recreation & Entertainment,"Newspapers, Books & Stationery",Holiday Expenses,Education,Tuition & Other Fees,School Textbooks & Related Study Guides,Miscellaneous Goods & Services,Personal Care,Alcoholic Drinks & Tobacco,Personal Effects,Other Miscellaneous Expenditure,All Items Less Imputed Rentals On Owner-occupied Accommodation,All Items Less Accommodation,MAS Core Inflation Measure
2008 Nov,86.679,88.492,87.106,92.587,88.158,82.093,81.504,99.119,81.7,86.522,94.636,93.28,90.02,89.37,88.136,91.772,89.618,95.472,98.909,85.392,81.239,110.183,84.999,100.541,79.437,85.38,91.222,83.816,75.112,70.33,94.15,96.669,104.981,98.978,104.315,98.354,93.929,82.504,82.255,89.636,93.992,97.356,91.76,96.538,na,88.262,88.166,92.123
2008 Dec,85.931,88.656,87.31,92.084,89.29,82.813,81.803,98.92,81.482,86.528,94.295,93.461,89.78,89.51,88.206,91.772,89.799,95.472,97.338,84.08,79.707,110.183,84.913,99.78,79.593,85.27,90.631,83.835,72.385,66.944,94.15,95.44,105.27,99.642,104.261,98.412,95.405,82.508,82.259,89.636,94.432,97.576,91.62,98.753,na,87.299,87.633,92.201
2009 Jan,85.937,89.188,88.265,91.593,91.493,87.638,81.897,96.428,81.618,86.057,94.333,93.391,89.245,89.773,88.488,93.19,89.966,95.391,96.656,83.106,81.616,92.007,84.61,99.018,79.456,86,90.511,84.793,72.742,67.371,94.376,93.491,106.266,99.212,104.008,98.213,94.76,83.539,83.317,89.923,94.359,97.381,91.477,99.078,na,87.279,87.118,91.48
2009 Feb,85.665,88.925,87.627,91.916,91.412,83.549,81.844,97.863,82.082,84.978,94.53,93.73,90.37,89.747,88.517,93.243,89.913,95.391,97.832,82.773,81.518,90.259,84.803,99.254,79.631,86.129,91.157,84.782,72.665,67.298,94.374,92.152,106.094,97.654,103.966,98.223,91.427,83.295,83.064,89.923,93.929,97.513,91.652,95.775,na,86.967,86.798,91.103
2009 Mar,85.178,88.994,87.59,91.945,91.202,82.418,81.496,97.282,83.346,85.651,94.384,93.96,90.426,89.883,88.517,93.393,90.105,95.391,98.925,81.132,79.603,90.259,84.677,98.593,79.698,86.052,90.697,84.809,71.75,66.2,94.371,89.478,106.298,97.645,103.977,98.223,91.397,83.302,83.064,90.129,94.932,97.499,92.213,101.195,na,86.437,86.701,91.228
2009 Apr,84.629,88.887,87.261,92.002,91.08,82.138,80.762,95.873,83.179,84.535,94.834,93.781,90.353,89.917,88.54,93.532,90.129,95.896,98.785,79.004,79.092,78.479,85.019,99.135,79.967,85.969,90.433,84.774,71.967,67.107,91.974,84.74,106.359,97.26,103.71,98.313,90.805,83.447,83.214,90.129,94.576,97.1,92.118,100.566,na,85.837,86.142,90.346
2009 May,85.082,88.861,87.245,91.901,91.386,82.631,81.205,95.013,82.7,83.801,95.077,93.452,90.243,89.885,88.54,93.532,90.081,95.896,97.635,80.346,80.669,78.424,84.893,98.667,79.964,85.947,90.278,84.787,73.323,68.822,91.965,83.682,106.259,96.423,103.65,98.569,89.001,83.447,83.214,90.129,94.424,97.044,92.227,99.519,na,86.453,86.288,90.145
2009 Jun,84.707,88.904,87.122,91.516,90.839,83.579,81.33,95.736,81.359,83.732,95.231,93.106,90.633,90.034,88.519,93.532,90.314,95.896,95.306,78.439,78.446,78.397,84.719,98.006,79.966,86.001,90.554,84.783,74.416,70.184,91.965,83.808,106.234,96.366,103.586,98.594,88.935,83.399,83.214,88.684,93.954,96.788,92.09,97.504,na,86.075,86.418,90.004
2009 Jul,85.431,88.966,87.143,91.781,91.058,83.164,81.248,95.501,81.009,84.078,96.229,92.916,90.403,90.121,88.629,93.543,90.398,95.896,98.812,80.285,80.099,81.399,84.961,98.34,80.175,86.329,91.65,84.904,75.417,71.439,91.965,83.587,106.09,95.573,103.76,98.606,87.049,83.506,83.299,89.443,94.037,96.952,92.189,97.258,na,87.006,86.888,90.299
2009 Aug,85.737,88.932,86.908,90.794,90.989,83.553,81.365,93.172,81.552,83.359,96.008,92.841,89.71,90.214,88.592,93.543,90.553,95.896,100.178,80.141,79.875,81.728,85.112,98.49,80.326,86.13,90.717,84.902,77.153,73.647,91.965,81.327,105.978,95.083,103.789,98.606,85.96,83.982,83.791,89.443,94.603,97.19,91.827,100.395,na,87.423,87.339,90.362
2009 Sep,85.436,89.054,87.186,90.896,91.229,83.592,81.681,94.039,82.306,83.865,96.39,92.641,90.036,90.237,88.674,93.543,90.553,95.896,98.756,79.24,78.793,81.912,85.155,98.384,80.422,86.351,91.553,84.958,76.855,73.261,91.965,82.087,106.006,95.148,103.723,98.606,86.167,83.612,83.409,89.443,94.435,97.042,91.902,99.758,na,87.116,87.252,90.342
2009 Oct,85.951,89.179,87.483,91.499,92.191,83.361,81.468,94.641,82.362,84.276,96.355,92.862,90.446,90.254,88.563,93.543,90.625,95.896,99.618,80.673,79.497,87.695,85.39,98.609,80.661,86.404,91.658,84.997,77.212,73.702,91.965,82.352,105.636,95.509,103.611,98.63,87.05,83.67,83.453,89.909,94.623,97.16,91.963,100.537,na,87.779,87.715,90.809
2009 Nov,85.996,89.195,87.545,92.009,91.518,82.481,81.342,93.15,82.112,86.595,97.263,92.712,89.892,90.241,88.66,93.543,90.566,95.896,99.537,80.68,79.389,88.392,85.537,98.803,80.791,86.44,91.872,84.985,77.602,74.171,91.979,83.271,103.078,96.328,103.645,98.773,88.761,83.704,83.481,90.106,94.48,96.983,91.944,100.239,na,87.861,87.803,90.813
2009 Dec,85.478,89.154,87.437,91.971,91.378,82.315,81.813,92.778,81.765,86.412,96.794,92.516,89.625,90.243,88.668,93.717,90.551,95.896,98.093,78.834,77.215,88.505,85.524,98.758,80.789,86.365,91.469,84.999,77.178,73.54,91.965,89.484,102.903,97.229,103.468,98.773,90.881,83.703,83.48,90.106,94.625,97.314,92.02,99.988,na,87.251,87.737,90.871
2010 Jan,86.113,89.311,87.837,92.483,92.068,83.118,82.087,91.934,81.191,86.625,98.331,93.131,89.727,90.245,88.662,93.717,90.556,95.896,97.527,81.034,79.296,91.41,85.583,98.772,80.865,86.763,91.795,85.416,77.871,74.342,92.157,90.535,101.616,95.981,103.643,98.889,87.991,84.76,84.55,90.764,94.747,97.528,91.894,100.165,na,88.023,87.976,90.984
2010 Feb,86.481,89.946,89.318,92.451,92.532,89.353,82.421,93.796,83.162,87.109,97.915,93.036,90.67,90.343,88.955,93.743,90.581,95.896,96.76,81.032,79.275,91.525,85.565,98.763,80.843,86.678,90.876,85.554,78.151,74.775,92.173,85.449,103.861,97.169,103.631,98.851,90.579,85.476,85.292,90.764,94.387,97.332,91.275,99.433,na,88.473,88.451,91.477
2010 Mar,86.548,89.777,88.712,92.832,92.312,83.855,82.114,93.768,84.468,88.196,98.557,92.626,91.746,90.452,88.944,93.743,90.749,95.896,99.578,80.492,78.644,91.525,85.753,99.194,80.945,86.788,90.753,85.727,78.98,75.807,92.173,85.64,104.205,96.664,103.636,98.897,89.473,85.485,85.301,90.764,94.945,97.872,92.184,99.87,na,88.53,88.709,91.556
2010 Apr,87.338,89.911,88.93,93.41,92.324,84.154,82.293,94.137,84.408,88.734,97.779,93.066,90.877,90.533,89.215,93.905,90.751,95.495,99.456,81.507,79.552,93.183,85.733,99.03,80.976,87.261,92.082,85.97,81.587,79.067,92.165,85.548,101.99,97.727,104.065,99,91.336,85.696,85.519,90.764,95.033,97.717,92.476,100.488,na,89.452,89.467,91.761
2010 May,87.841,89.997,89.129,93.638,92.743,84.072,82.597,92.887,84.675,88.565,98.923,93.621,91.642,90.546,89.238,93.905,90.762,95.495,98.708,81.734,79.816,93.183,85.693,98.894,80.97,87.323,92.013,86.068,84.32,82.465,92.165,86.561,101.892,97.416,103.175,99.096,91.509,85.696,85.519,90.764,94.821,97.322,92.293,100.686,na,89.998,90.036,91.703
2010 Jun,87.002,89.994,89.056,93.658,92.612,84.188,82.923,93.339,83.278,88.867,99.021,93.457,91.534,90.589,89.22,94.126,90.815,95.495,95.401,80.355,78.191,93.274,85.636,98.896,80.892,87.562,91.63,86.474,82.063,79.616,92.165,88.26,103.174,96.863,101.238,99.096,92.189,85.696,85.519,90.764,94.523,97.437,92.583,98.08,na,88.917,89.412,91.574
2010 Jul,88.117,90.314,89.576,93.619,93.185,85.535,83.644,93.679,83.31,89.831,99.091,93.408,91.426,90.78,89.94,93.909,90.821,95.883,98.634,82.638,80.627,94.643,85.822,98.071,81.441,88.266,92.688,87.083,83.444,81.297,92.403,87.67,103.148,97.249,101.664,99.048,92.619,86.526,86.368,91.067,94.638,97.103,92.652,99.715,na,90.159,90.166,92.121
2010 Aug,88.524,90.441,89.874,93.427,93.065,86.636,84.05,92.332,83.366,90.802,99.781,93.598,91.141,90.8,89.941,93.94,90.848,95.883,101.11,82.899,80.931,94.643,86.015,98.722,81.47,88.315,92.682,87.146,84.058,82.063,92.403,87.742,104.137,97.338,101.629,99.048,92.845,87.284,87.153,91.067,95.394,97.683,92.418,102.877,na,90.579,90.6,92.481
2010 Sep,88.572,90.54,89.953,93.508,93.151,86.815,84.491,93.716,83.859,90.199,98.453,93.583,91.343,90.911,89.945,93.94,91.012,95.883,99.239,83.293,81.392,94.643,85.995,98.56,81.501,88.238,92.115,87.201,83.864,81.8,92.403,88.929,104.328,97.581,101.613,99.087,93.381,87.307,87.168,91.324,95.225,98.165,92.689,99.945,na,90.46,90.535,92.463
2010 Oct,88.97,90.707,90.171,93.969,93.601,86.043,84.57,92.965,84.082,91.308,99.11,93.285,92.257,91.045,90.253,94.246,91.063,95.883,100.73,83.779,82.277,92.747,86.373,98.596,82.001,88.519,93.242,87.255,84.524,82.631,92.401,88.539,103.419,98.289,101.642,99.087,94.883,87.499,87.366,91.324,95.51,98.155,92.823,101.358,na,90.802,90.8,92.601
2010 Nov,89.265,90.806,90.405,94.206,93.652,85.604,85.328,93.206,83.888,92.373,98.679,94.24,92.692,91.061,90.253,94.246,91.086,95.883,101.337,84.218,82.816,92.59,86.434,98.406,82.152,88.524,93.336,87.235,84.9,83.023,92.403,93.135,103.56,98.923,101.914,99.223,95.964,87.645,87.369,95.544,95.732,98.293,92.853,102.145,na,91.031,91.028,92.792
2010 Dec,89.401,91,90.351,94.211,93.711,85.778,85.563,92.721,84.207,91.054,99.045,94.687,92.368,91.411,90.304,94.246,91.591,95.883,98.126,83.281,81.709,92.67,86.364,98.12,82.16,88.554,93.421,87.251,87.074,85.707,92.413,94.994,103.628,99.455,101.661,99.223,97.362,87.645,87.369,95.544,95.474,98.413,92.563,100.592,na,91.024,91.504,92.781
2011 Jan,90.86,91.833,92.037,94.558,94.581,92.397,85.577,94.984,85.205,92.925,100.003,93.945,91.752,91.703,90.878,94.848,91.744,96.059,97.632,85.737,84.245,94.646,87.352,97.934,83.569,89.279,93.953,88.027,92.143,92.039,92.713,90.822,102.191,95.42,94.307,99.178,95.764,88.788,88.533,96.077,95.748,98.512,92.83,100.986,na,92.626,92.668,92.804
2011 Feb,90.793,92.232,92.648,94.322,96.128,91.854,85.966,95.868,85.933,95.046,99.914,94.984,92.807,91.968,90.925,94.848,92.123,96.059,97.911,86.234,84.827,94.633,89.269,97.935,86.173,89.312,94.107,88.027,90.026,89.358,92.71,93.064,102.059,95.646,94.381,99.185,96.181,88.977,88.729,96.075,95.328,98.407,92.35,99.198,na,92.41,92.424,93.1
2011 Mar,90.913,92.132,91.698,94.685,94.989,87.387,85.908,95.989,86.718,93.584,100.717,94.537,93.251,92.408,90.921,94.848,92.784,96.059,100.418,86.768,85.451,94.633,89.541,98.937,86.183,89.237,93.639,88.059,89.527,88.734,92.866,90.882,101.664,95.683,94.243,99.185,96.396,88.97,88.723,96.075,96.02,98.523,93.584,101.356,na,92.365,92.405,93.215
2011 Apr,91.231,92.5,92.07,94.42,95.371,88.774,86.181,95.571,88.047,92.712,100.854,95.262,94.205,92.773,91.494,95.445,93.036,97.241,99.971,86.053,84.002,98.301,91.381,98.902,88.696,89.595,94.639,88.245,91.101,90.637,93.027,92.518,101.608,96.205,94.819,99.185,96.966,89.111,88.868,96.067,96.017,98.577,93.486,101.22,na,92.543,93.207,93.771
2011 May,91.778,92.494,91.909,94.773,95.567,88.545,86.554,97.418,86.646,91.57,100.254,95.679,93.949,92.865,91.53,95.445,93.16,97.241,99.271,88.895,87.303,98.4,92.158,99.021,89.708,89.484,93.863,88.312,90.601,90.004,93.042,92.75,101.611,95.334,95.119,99.185,94.793,89.11,88.868,96.067,95.772,98.589,93.438,99.772,na,93.024,93.001,93.659
2011 Jun,91.561,92.772,92.39,94.939,95.447,89.285,87.387,95.983,87.356,92.572,101.583,96.154,94.286,93.013,91.53,95.74,93.359,97.241,96.394,88.034,86.314,98.3,92.173,99.109,89.698,89.534,93.891,88.368,90.581,89.976,93.031,93.087,101.487,95.818,95.135,99.376,95.785,89.129,88.888,96.067,95.443,98.201,93.253,98.936,na,92.56,92.995,93.659
2011 Jul,92.913,93.002,92.31,95.446,95.476,90.114,87.2,97.172,86.436,91.461,100.659,95.765,93.339,93.441,92.341,95.934,93.652,97.241,97.889,91.109,89.221,102.38,92.364,98.695,90.106,89.823,94.888,88.466,93.045,93.067,93.103,91.323,101.603,95.607,95.62,99.333,94.868,89.424,89.182,96.379,95.922,98.858,93.378,99.763,na,93.951,93.922,94.107
2011 Aug,93.583,93.155,92.532,95.355,95.714,90.713,88.115,98.364,86.141,90.651,101.761,96.742,93.834,93.549,92.465,96.109,93.751,97.241,100.608,91.85,90.013,102.823,92.433,98.976,90.099,89.9,95.154,88.493,94.525,94.895,93.103,92.592,101.564,96.252,96.112,99.333,95.785,90.083,89.861,96.451,96.213,98.992,93.486,100.983,na,94.573,94.559,94.482
2011 Sep,93.408,93.365,92.903,95.707,95.646,91.763,88.166,98.761,86.434,91.616,100.522,96.585,94.488,93.657,92.465,96.109,93.913,97.241,99.297,91.986,90.171,102.823,92.42,98.802,90.144,89.966,95.123,88.586,93.44,93.559,93.103,91.37,101.469,96.018,95.941,99.331,95.445,90.113,89.892,96.451,96.063,99.192,93.558,99.307,na,94.283,94.292,94.449
2011 Oct,93.791,93.875,93.306,95.806,95.834,91.85,88.42,98.412,86.569,93.812,100.853,96.546,95.049,94.235,93.55,96.476,94.302,97.65,99.915,92.778,91.219,102.081,92.616,98.969,90.35,90.207,95.561,88.774,93.385,93.382,93.502,92.33,101.624,96.316,95.802,99.368,96.217,90.056,89.804,97.269,96.443,99.282,93.504,101.441,na,94.539,94.493,94.733
2011 Nov,94.314,94.033,93.549,96.081,95.641,91.201,89.645,99.419,87.465,93.97,100.773,97.487,95.213,94.339,93.542,96.476,94.461,97.65,100.733,93.335,91.794,102.53,92.893,99.377,90.58,90.491,95.638,89.113,94.695,94.958,93.623,94.276,101.724,97.209,95.933,99.368,98.024,90.059,89.808,97.269,96.127,99.264,93.493,99.552,na,95.034,95.002,95.005
2011 Dec,94.349,94.355,94.178,96.397,96.397,92.771,89.993,99.26,87.965,94.295,102.153,97.518,95.5,94.468,93.66,96.762,94.582,97.65,98.174,92.235,90.511,102.53,92.79,99.079,90.547,90.937,95.051,89.835,95.809,96.109,94.351,98.482,101.693,98.461,96.055,99.419,100.604,90.063,89.808,97.376,95.93,98.899,93.344,99.58,na,94.942,95.398,95.235
2012 Jan,95.225,95.329,96.242,96.53,98.04,102.378,90.09,98.738,88.301,95.94,100.985,97.116,95.038,94.75,94.457,96.897,94.667,97.65,98.893,94.54,92.946,104.053,92.928,99.039,90.75,92.051,95.905,91.019,95.359,94.86,97.513,95.574,101.706,97.666,96.212,99.419,98.733,92.084,91.899,97.376,96.378,99.035,93.279,99.681,na,95.863,95.847,96.061
2012 Feb,94.966,94.646,94.335,96.552,97.231,92.988,90.254,101.52,88.589,93.264,100.96,97.418,95.06,94.841,94.476,95.53,94.906,97.65,99.579,95.054,93.484,104.433,92.882,98.692,90.81,92.454,95.917,91.528,93.988,93.154,97.651,93.338,101.62,97.065,96.128,99.419,97.513,92.241,92.062,97.376,96.456,99.135,93.601,99.397,na,95.423,95.37,95.857
2012 Mar,95.686,94.591,94.114,96.746,96.994,92.411,90.391,101.227,88.102,92.722,100.016,97.607,95.412,94.893,94.476,95.53,94.984,97.65,101.722,95.42,93.855,104.764,92.885,98.644,90.832,92.631,96.058,91.714,97.241,97.206,97.651,94.026,101.601,96.828,95.822,99.419,97.296,92.257,92.078,97.376,96.666,99.008,93.793,100.815,na,96.157,96.185,95.956
2012 Apr,96.199,94.717,94.244,96.846,97.034,93.05,90.206,101.597,88.587,92.27,100.524,97.333,95.829,95.016,95.095,95.492,94.918,97.65,101.278,96.476,94.653,107.363,93.098,98.902,91.029,93.273,96.408,92.434,97.943,98.058,97.678,95.113,101.735,96.967,95.949,99.541,97.45,92.995,92.843,97.376,96.691,98.756,94.065,100.916,na,96.643,96.621,96.302
2012 May,96.4,94.816,94.396,97.132,97.16,92.747,90.585,100.557,88.042,93.211,101.392,97.463,96.345,95.081,95.095,95.492,95.015,97.65,99.79,96.906,95.156,107.356,93.104,98.746,91.093,93.107,95.41,92.491,98.893,99.245,97.678,95.183,101.65,96.584,96.359,99.506,96.232,92.995,92.843,97.376,96.456,98.569,94.011,99.916,na,96.765,96.739,96.184
2012 Jun,96.407,94.923,94.521,97.073,97.394,93.725,90.655,100.569,88.505,92.498,100.52,97.372,96.341,95.176,95.042,95.492,95.18,97.65,97.461,97.289,95.649,107.084,93.204,98.906,91.171,93.437,96.153,92.711,98.462,98.689,97.678,96.201,101.657,96.715,96.404,99.535,96.466,93.023,92.871,97.376,96.305,98.535,94.154,98.843,na,96.656,96.613,96.153
2012 Jul,96.63,95.156,94.828,96.983,97.333,94.607,91.576,101.159,87.834,93.569,100.279,97.62,96.352,95.364,95.561,95.511,95.242,98.034,100.367,97.486,96.154,105.437,93.624,98.957,91.724,94.359,97.812,93.435,98.313,98.514,97.678,95.559,101.777,96.245,96.459,99.664,95.369,93.11,92.951,97.674,96.808,98.891,93.666,100.27,na,96.808,96.758,96.37
2012 Aug,97.231,95.249,94.98,96.734,97.408,95.641,91.4,100.235,88.669,93.073,100.362,98.214,96.113,95.42,95.593,95.559,95.309,98.034,101.895,97.895,96.662,105.261,93.857,98.895,92.063,94.493,98.063,93.537,100.232,100.899,97.678,96.272,101.819,96.564,96.503,99.664,96.017,93.641,93.5,97.674,97.18,99.139,94.191,100.632,na,97.415,97.385,96.608
2012 Sep,97.788,95.341,95.017,96.539,97.467,94.352,91.607,100.259,88.816,94.175,101.954,98.403,97.251,95.546,95.612,95.767,95.474,98.034,101.728,98.366,97.132,105.734,94.099,98.812,92.422,94.402,97.729,93.511,102.403,103.635,97.678,94.823,101.871,96.806,96.349,99.664,96.692,93.765,93.628,97.674,97.285,99.246,94.149,99.996,na,98.003,97.966,96.712
2012 Oct,97.589,95.508,95.098,97.176,97.465,92.309,92.336,98.996,90.444,94.826,101.805,98.319,97.374,95.767,96.131,95.767,95.594,98.034,101.959,98.378,97.462,103.846,94.558,99,92.977,94.699,98.105,93.787,100.377,101.094,97.673,95.483,101.661,97.66,96.711,99.664,98.186,93.782,93.636,97.971,97.601,99.75,94.197,98.744,na,97.687,97.622,96.853
2012 Nov,97.714,95.621,95.276,97.617,97.458,92.574,92.605,98.853,90.165,95.345,100.793,98.65,97.595,95.838,96.196,95.767,95.673,98.034,100.456,98.682,97.822,103.82,94.48,98.816,92.938,94.86,98.305,93.938,100.572,101.319,97.673,96.607,101.656,97.879,96.47,99.664,98.894,93.786,93.64,97.971,97.792,99.648,93.979,100.491,na,97.757,97.684,96.881
2012 Dec,98.429,95.794,95.675,97.91,97.339,93.364,92.826,98.509,90.34,97.067,100.33,98.74,97.242,95.869,96.256,95.767,95.695,98.034,100.715,98.969,98.166,103.763,95.039,99.045,93.615,94.989,98.533,94.04,103.629,105.07,97.673,100.63,100.389,98.812,96.536,99.664,100.851,93.786,93.64,97.971,97.647,99.709,93.937,99.464,na,98.536,98.499,97.046
2013 Jan,98.615,96.31,96.564,97.674,97.603,98.272,93.123,99.141,91.343,96.745,100.851,97.808,96.715,96.148,96.78,96.01,95.876,98.364,100.177,99.05,98.659,101.386,95.192,99.097,93.805,95.358,98.966,94.393,103.441,104.835,97.943,96.952,100.434,97.749,97.288,99.654,97.825,95.897,95.825,97.971,98.486,100.111,94.085,99.313,na,98.66,98.602,97.225
